id,title
5498,Our World in Data: Statistics and Research-Cornavirus (COVID-19) Vaccinations
5499,"Vaccine Among Healthcare Workers in the Kingdom of Saudi Arabia. Front. Med. 2021, 8, 644300"
5500,COVID-19: Wäre eine Impfpflicht rechtlich möglich?
5501,Will COVID-19 Vaccinations End Discrimination against COVID-19 Patients in China?
5502,Vaccine hesitancy: The next challenge in the fight against COVID-19
5503,Intention of nurses to accept coronavirus disease 2019 vaccination and change of intention to accept seasonal influenza vaccination during the coronavirus disease 2019 pandemic: A cross-sectional survey
5504,A future vaccination campaign against COVID-19 at risk of vaccine hesitancy and politicisation
5505,Department of Health
5506,Vaccine side-effects and SARS-CoV-2 infection after vaccination in users of the COVID Symptom Study app in the UK: A prospective observational study
5507,Mini-Review Discussing the Reliability and Efficiency of COVID-19 Vaccines
5508,Populist politics and vaccine hesitancy in Western Europe: An analysis of national-level data
5509,Self-reported reactogenicity of CoronaVac (Sinovac) compared with Comirnaty (Pfizer-BioNTech): A prospective cohort study with intensive monitoring
5510,Self-Reported Real-World Safety and Reactogenicity of COVID-19 Vaccines: A Vaccine Recipient Survey
5511,Comparative systematic review and meta-analysis of reactogenicity. immunogenicity and efficacy of vaccines against SARS-CoV-2 npj Vaccines
5512,The Effectiveness of the Two-Dose BNT162b2 Vaccine: Analysis of Real-World Data
5513,Predictors of COVID-19 vaccine hesitancy in the UK household longitudinal study
5514,Preliminary evidence on the safety profile of BNT162b2 (Comirnaty): new insights from data analysis in EudraVigilance and adverse reaction reports from an Italian health facility
5515,"Immunogenicity and reactogenicity of BNT162b2 booster in ChAdOx1-Sprimed participants (CombiVacS): a multicentre, open-label, randomised, controlled, phase 2 trial"
5516,Safety Evaluation of the Second Dose of Messenger RNA COVID-19 Vaccines in Patients With Immediate Reactions to the First Dose
5517,"Understanding the Prevalence and Associated Factors of Behavioral Intention of COVID-19 Vaccination Under Specific Scenarios Combining Effectiveness, Safety, and Cost in the Hong Kong Chinese General Population"
5518,Measures of multimorbidity and morbidity burden for use in primary care and community settings: A systematic review and guide
5519,Sample size for binary logistic prediction models: Beyond events per variable criteria
5520,What can countries learn from Hong Kong's response to the COVID-19 pandemic?
5521,Safety and efficacy of an rAd26 and rAd5 vectorbased heterologous prime-boost COVID-19 vaccine: an interim analysis of a randomised controlled phase 3 trial in Russia
5522,"Interim estimates of vaccine effectiveness of BNT162b2 and mRNA-1273 COVID-19 vaccines in preventing SARS-CoV-2 infection among health care personnel, first responders, and other essential and frontline workers -eight U.S. locations"
5523,Evolution of the COVID-19 vaccine development landscape
5524,Threat assessment brief: emergence of SARS-CoV-2 B.1.617 variants in India and situation in the EU/EEA
5525,Multiple SARS-CoV-2 variants escape neutralization by vaccineinduced humoral immunity
5526,SARS-CoV-2 variants of concern in the United States-challenges and opportunities
5527,Efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine against SARS-CoV-2 variant of concern 202012/01 (B.1.1.7): an exploratory analysis of a randomised controlled trial
5528,Effectiveness of COVID-19 vaccines against SARS-CoV-2 infection with the Delta (B.1.617.2) variant: second interim results of a living systematic review and meta-analysis
5529,Effectiveness of COVID-19 vaccines against Delta variant (B.1.617.2): a metaanalysis
5530,Effectiveness of COVID-19 vaccines against Delta (B.1.617.2) variant: a systematic review and meta-analysis of clinical studies
5531,RoB 2: a revised tool for assessing risk of bias in randomised trials
5532,Meta-analysis in clinical trials
5533,Interpretation of subgroup analyses in systematic reviews: a tutorial
5534,"Efficacy of the adjuvanted subunit protein COVID-19 vaccine, SCB-2019: a phase 2 and 3 multicentre, double-blind, randomised, placebo-controlled trial"
5535,Efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine against SARS-CoV-2 lineages circulating in Brazil
5536,Efficacy and safety of NVX-CoV2373 in adults in the United States and Mexico
5537,"Efficacy and safety of the CVnCoV SARS-CoV-2 mRNA vaccine candidate in ten countries in Europe and Latin America (HER-ALD): a randomised, observer-blinded, placebo-controlled, phase 2b/3 trial"
5538,Final analysis of efficacy and safety of single-dose Ad26.COV2.S
5539,Effectiveness of mRNA vaccines and waning of protection against SARS-CoV-2 infection and severe covid-19 during predominant circulation of the delta variant in Italy: retrospective cohort study
5540,Interim estimates of COVID-19 vaccine effectiveness in a mass vaccination setting: data from an Italian province. Vaccines (Basel)
5541,Effectiveness of COVID-19 vaccines in preventing SARS-CoV-2 infection among frontline workers before and during B.1.617.2 (Delta) variant predominance -eight U.S. locations
5542,"Effectiveness of BNT162b2 vaccine in adolescents during outbreak of SARS-CoV-2 Delta variant infection, Israel, 2021. Emerg Infect Dis"
5543,"Effectiveness of inactivated COVID-19 vaccines against illness caused by the B.1.617.2 (Delta) variant during an outbreak in Guangdong, China: a cohort study"
5544,Early effectiveness of BNT162b2 Covid-19 vaccine in preventing SARS-CoV-2 infection in healthcare personnel in six Israeli hospitals (CoVEHPI)
5545,An observational cohort study on the incidence of SARS-CoV-2 infection and B.1.1.7 variant infection in healthcare workers by antibody and vaccination status
5546,Interim estimate of vaccine effectiveness of BNT162b2 (Pfizer-BioNTech) vaccine in preventing SARS-CoV-2 infection among adolescents aged 12-17 years -Arizona
5547,Effectiveness of Pfizer-BioNTech and Moderna vaccines in preventing SARS-CoV-2 infection among nursing home residents before and during widespread circulation of the SARS-CoV-2 B.1.617.2 (Delta) variant -National Healthcare Safety Network
5548,Cohort study of Covid-19 vaccine effectiveness among healthcare workers in Finland
5549,Comparative effectiveness of COVID-19 vaccines against the Delta variant
5550,"Vaccine effectiveness against infection with the Delta (B.1.617.2) variant, Norway"
5551,COVID-19 outbreak associated with a SARS-CoV-2 P.1 lineage in a longterm care home after implementation of a vaccination program -Ontario
5552,"Effectiveness of inactivated COVID-19 vaccines against symptomatic, pneumonia, and severe disease caused by the Delta variant: real world study and evidence -China"
5553,Effectiveness of the BNT162b2 Covid-19 vaccine against the B.1.1.7 and B.1.351 variants
5554,"Effectiveness of COVID-19 booster vaccines against covid-19 related symptoms, hospitalisation and death in England"
5555,Duration of protection against mild and severe disease by Covid-19 vaccines
5556,Association of COVID-19 vaccination with symptomatic SARS-CoV-2 infection by time since vaccination and Delta variant predominance
5557,"Single-dose mRNA vaccine effectiveness against SARS-CoV-2 in healthcare workers extending 16 weeks post-vaccination: a test-negative design from Quebec, Canada"
5558,"Impact of original, B.1.1.7, and B.1.351/P.1 SARS-CoV-2 lineages on vaccine effectiveness of two doses of COVID-19 mRNA vaccines: Results from a nationwide case-control study in France"
5559,"Waning 2-dose and 3-dose effectiveness of mRNA vaccines against COVID-19-associated emergency department and urgent care encounters and hospitalizations among adults during periods of Delta and Omicron variant predominance -VISION Network, 10 States"
5560,Interim estimates of COVID-19 vaccine effectiveness against COVID-19-associated emergency department or urgent care clinic encounters and hospitalizations among adults during SARS-CoV-2 B.1.617.2 (Delta) variant predominance -nine states
5561,"Impact of SARS-CoV-2 Delta variant on incubation, transmission settings and vaccine effectiveness: results from a nationwide case-control study in France"
5562,Effectiveness of ChAdOx1 vaccine in older adults during SARS-CoV-2 Gamma variant circulation in São Paulo
5563,"Effectiveness of COVID-19 Pfizer-BioNTech BNT162b2 mRNA vaccination in preventing COVID-19-associated emergency department and urgent care encounters and hospitalizations among nonimmunocompromised children and adolescents aged 5-17 years -VISION Network, 10 States"
5564,Efficacy of inactivated SARS-CoV-2 vaccines against the Delta variant infection in Guangzhou: a test-negative case-control real-world study
5565,Effectiveness of COVID-19 vaccines against symptomatic SARS-CoV-2 infection and severe outcomes with variants of concern in Ontario
5566,Assessment of clinical effectiveness of BNT162b2 COVID-19 vaccine in US adolescents
5567,BNT162b2 and mRNA-1273 COVID-19 vaccine effectiveness against the SARS-CoV-2 Delta variant in Qatar
5568,"Effectiveness of ChAdOx1 nCoV-19 vaccine against SARS-CoV-2 infection during the delta (B.1.617.2) variant surge in India: a test-negative, case-control study and a mechanistic study of post-vaccination immune responses"
5569,Considerations for evaluation of COVID19 vaccines
5570,Neutralizing antibodies against severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) variants induced by natural infection or vaccination: a systematic review and pooled analysis
5571,Evidence of escape of SARS-CoV-2 variant B.1.351 from natural and vaccineinduced sera
5572,SARS-CoV-2 501Y. V2 variants lack higher infectivity but do have immune escape
5573,Two doses of SARS-CoV-2 vaccination induce robust immune responses to emerging SARS-CoV-2 variants of concern
5574,An Updated Review of SARS-CoV-2 Vaccines and the Importance of Effective Vaccination Programs in Pandemic Times
5575,The SARS-CoV-2 outbreak: What we know
5576,Epidemiology and public health in the COVID-19 epidemic
5577,Depression and Anxiety in Hong Kong during COVID-19
5578,Mental health outcomes of the CoViD-19 pandemic
5579,Science and Evidence-Based Review and Approval of COVID-19 Vaccines: A Statement of Support for the US FDA
5580,Genomic characterisation and epidemiology of 2019 novel coronavirus: Implications for virus origins and receptor binding
5581,"SARS-CoV-2/COVID-19: Viral Genomics, Epidemiology, Vaccines, and Therapeutic Interventions"
5582,The Architecture of SARS-CoV-2 Transcriptome
5583,A Genomic Perspective on the Origin and Emergence of SARS-CoV-2
5584,Introduction of the South African SARS-CoV-2 variant 501Y.V2 into the UK
5585,Early transmissibility assessment of the N501Y mutant strains of SARS-CoV-2 in the United Kingdom
5586,Novel SARS-CoV-2 Variant in Travelers from Brazil to Japan
5587,Structural basis of receptor recognition by SARS-CoV-2
5588,The Nonstructural Proteins Directing Coronavirus RNA Synthesis and Processing
5589,Properties of Coronavirus and SARS-CoV-2
5590,"Pathology and Pathogenesis of SARS-CoV-2 Associated with Fatal Coronavirus Disease, United States"
5591,The pulmonary pathology of COVID-19
5592,COVID-19 and the elderly: Insights into pathogenesis and clinical decision-making
5593,COVID-19 and non-communicable diseases
5594,COVID-19 and comorbidities: Deleterious impact on infected patients
5595,Maternal and Perinatal Outcomes in Patients with Suspected COVID-19 and Their Relationship with a Negative RT-PCR Result
5596,The Profile of the Obstetric Patients with SARS-CoV-2 Infection according to Country of Origin of the Publication: A Systematic Review of the Literature
5597,Antibody Responses to SARS-CoV-2 in Patients with Novel Coronavirus Disease
5598,IgA-Ab response to spike glycoprotein of SARS-CoV-2 in patients with COVID-19: A longitudinal study
5599,The dynamics of humoral immune responses following SARS-CoV-2 infection and the potential for reinfection
5600,Cross-neutralization of SARS-CoV-2 by a human monoclonal SARS-CoV antibody
5601,Why the immune system fails to mount an adaptive immune response to a COVID-19 infection
5602,A Predictive Model and Risk Factors for Case Fatality of COVID-19
5603,COVID-19 treatment: Close to a cure? A rapid review of pharmacotherapies for the novel coronavirus (SARS-CoV-2)
5604,Role of proteolytic enzymes in the COVID-19 infection and promising therapeutic approaches
5605,Brief History of Pandemics (Pandemics Throughout History). In Psychiatry of Pandemics
5606,"The last major outbreak of smallpox (Yugoslavia, 1972): The importance of historical reminders"
5607,"The swine flu vaccine, public attitudes, and researcher interpretations: A systematic review of qualitative research"
5608,Countering Vaccine Hesitancy
5609,Historical aspects of immunization and vaccine safety communication
5610,Vaccine Safety: Evidence-based research must prevail
5611,The state of vaccine safety science: Systematic reviews of the evidence
5612,"Comparative Review of SARS-CoV-2, SARS-CoV, MERS-CoV, and Influenza A Respiratory Viruses"
5613,Herd Immunity: Understanding COVID-19
5614,Immunological mechanisms of vaccination
5615,Decline in SARS-CoV-2 Antibodies After Mild Infection Among Frontline Health Care Personnel in a Multistate Hospital Network-12 States
5616,Animal models for highly pathogenic emerging viruses
5617,Projecting the transmission dynamics of SARS-CoV-2 through the postpandemic period
5618,Duration of Antibody Responses after Severe Acute Respiratory Syndrome
5619,Lessons for COVID-19 Immunity from Other Coronavirus Infections
5620,Barriers to Vaccination for COVID-19 Control-Experience from the United States
5621,Intention to Receive the COVID-19 Vaccination in China: Application of the Diffusion of Innovations Theory and the Moderating Role of Openness to Experience
5622,COVID-19 Vaccine Hesitancy Worldwide: A Concise Systematic Review of Vaccine Acceptance Rates
5623,"Challenges in ensuring global access to COVID-19 vaccines: Production, affordability, allocation, and deployment"
5624,Tanzania refuses COVID-19 vaccines
5625,Impact of COVID-19 Pandemic on Flu and COVID-19 Vaccination Intentions among University Students
5626,Change of Willingness to Accept COVID-19 Vaccine and Reasons of Vaccine Hesitancy of Working People at Different Waves of Local Epidemic in Hong Kong
5627,COVID-19 vaccines: Breaking record times to first-in-human trials
5628,COVID-19 and cancer: From basic mechanisms to vaccine development using nanotechnology
5629,The clinical development process for a novel preventive vaccine: An overview
5630,"Covid-19, and the debunking of conspiracy theories"
5631,The Strategies to Support the COVID-19 Vaccination with Evidence-Based Communication and Tackling Misinformation. Vaccines
5632,A Rapid Systematic Review of Public Responses to Health Messages Encouraging Vaccination against Infectious Diseases in a Pandemic or Epidemic
5633,The US Regulatory System and COVID-19 Vaccines
5634,"Global, regional, and national estimates of target population sizes for covid-19 vaccination: Descriptive study"
5635,The plight of essential workers during the COVID-19 pandemic
5636,Genetics of healthy aging and longevity
5637,The Disproportionate Impact of COVID-19 on Racial and Ethnic Minorities in the United States
5638,Making a COVID-19 vaccine that works for everyone: Ensuring equity and inclusivity in clinical trials
5639,Is there a role for childhood vaccination against COVID-19? Pediatr
5640,Coronavirus Disease 2019 and Vaccination of Children and Adolescents: Prospects and Challenges
5641,Vaccinating Children against Covid-19-The Lessons of Measles
5642,Why It Is Important to Develop an Effective and Safe Pediatric COVID-19 Vaccine. Vaccines
5643,"Detection of breastmilk antibodies targeting SARS-CoV-2 nucleocapsid, spike and receptor-binding-domain antigens"
5644,CDC's COVID-19 Vaccine Rollout Recommendations | CDC
5645,Covid-19: Vaccine roll out could take a year and will require difficult prioritisation decisions
5646,Israel's rapid rollout of vaccinations for COVID-19
5647,Covid-19 vaccination rollout: A commentary from England
5648,Who should be vaccinated first? Comparing vaccine prioritization strategies in Israel and European countries using the Covid-19 Health System Response Monitor
5649,What can we learn from Israel's rapid roll out of COVID-19 vaccination?
5650,"Covid-19: How the UK vaccine rollout delivered success, so far"
5651,The Long Road Toward COVID-19 Herd Immunity: Vaccine Platform Technologies and Mass Immunization Strategies
5652,Landscape of COVID-19 Candidate Vaccines
5653,"A live, impaired-fidelity coronavirus vaccine protects in an aged, immunocompromised mouse model of lethal disease"
5654,COVID-19 Vaccination: From Interesting Agent to the Patient. Vaccines
5655,Designing a novel mRNA vaccine against SARS-CoV-2: An immunoinformatics approach
5656,"Optimising Vaccine Dose in Inoculation against SARS-CoV-2, a Multi-Factor Optimisation Modelling Study to Maximise Vaccine Safety and Efficacy"
5657,Direct gene transfer into mouse muscle in vivo
5658,Developing mRNA-vaccine technologies
5659,Production Scales and Time Required for Producing RNA Vaccines for the Global Pandemic Demand
5660,Advancements in mRNA Encoded Antibodies for Passive Immunotherapy
5661,mRNA vaccines-A new era in vaccinology
5662,Advanced Nanomaterials for Preparedness Against (Re-)Emerging Viral Diseases
5663,The Use of Nanobiotechnology in Immunology and Vaccination
5664,Nanomaterial Delivery Systems for mRNA Vaccines
5665,COVID-19 vaccine BNT162b1 elicits human antibody and TH1 T-cell responses
5666,COVID-19 Vaccine Frontrunners and Their Nanotechnology Design
5667,Delivery of mRNA Vaccine against SARS-CoV-2 Using a Polyglucin:Spermidine Conjugate
5668,Self-adjuvanted mRNA vaccines induce local innate immune responses that lead to a potent and boostable adaptive immunity
5669,"Immune Responses Induced by mRNA Vaccination in Mice, Monkeys and Humans"
5670,SARS-CoV-2 mRNA Vaccines: Immunological Mechanism and Beyond. Vaccines
5671,Tracking Changes in SARS-CoV-2 Spike: Evidence that D614G Increases Infectivity of the COVID-19 Virus
5672,"A Novel Synonymous Mutation of SARS-CoV-2: Is This Possible to Affect Their Antigenicity and Immunogenicity? Vaccines 2020, 8, 220"
5673,Development of mRNA Vaccines: Scientific and Regulatory Issues. Vaccines
5674,Rapid Decay of Anti-SARS-CoV-2 Antibodies in Persons with Mild Covid-19
5675,Allergische Reaktionen auf COVID-19-Impfstoffe-Evidenz und praxisorientiertes VorgehenAllergic reactions to COVID-19 vaccines: Evidence and practice-oriented approach
5676,Severe allergic reactions to the COVID-19 vaccine-Statement and practical consequences
5677,Allergic Reactions Including Anaphylaxis After Receipt of the First Dose of Pfizer-BioNTech COVID-19 Vaccine
5678,The Current Status of Drug Repositioning and Vaccine Developments for the COVID-19 Pandemic
5679,"Covid-19: What do we know about Sputnik V and other Russian vaccines? BMJ 2021, 372, n743"
5680,Adenovirus-Based Vaccines for Fighting Infectious Diseases and Cancer: Progress in the Field
5681,Adenoviruses as vaccine vectors
5682,Novel viral vectors in infectious diseases
5683,Chimpanzee-origin adenovirus vectors as vaccine carriers
5684,A Cluster of Cases of Severe Acute Respiratory Syndrome in Hong Kong
5685,Effects of a SARS-associated coronavirus vaccine in monkeys
5686,Pros and Cons of Adenovirus-Based SARS-CoV-2 Vaccines
5687,Adenovirus-mediated gene delivery: Potential applications for gene and cell-based therapies in the new era of personalized medicine
5688,Covid-19: European countries suspend use of Oxford-AstraZeneca vaccine after reports of blood clots
5689,WHO Statement on AstraZeneca COVID-19 Vaccine Safety Signals
5690,Inactivated Virus Vaccine-An Overview | ScienceDirect Topics
5691,Inactivated Viral Vaccines
5692,"Inactivated virus vaccines from chemistry to prophylaxis: Merits, risks and challenges"
5693,Adjuvantation helps to optimise COVID-19 vaccine candidate
5694,Immunogenicity and safety of a SARS-CoV-2
5695,SARS-CoV-2: Immune Response Elicited by Infection and Development of Vaccines and Treatments. Front
5696,Phase 1-2 Trial of a SARS-CoV-2 Recombinant Spike Protein Nanoparticle Vaccine
5697,"Whole proteome screening and identification of potential epitopes of SARS-CoV-2 for vaccine design-an immunoinformatic, molecular docking and molecular dynamics simulation accelerated robust strategy"
5698,Bioinformatics prediction of B and T cell epitopes within the spike and nucleocapsid proteins of SARS-CoV2
5699,Passive immunotherapy of viral infections: 'super-antibodies' enter the fray
5700,Structural and functional analysis of a potent sarbecovirus neutralizing antibody
5701,Rational Vaccine Design in the Time of COVID-19
5702,Heterologous vaccination regimens with self-amplifying RNA and Adenoviral COVID vaccines induce superior immune responses than single dose vaccine regimens in mice
5703,Comparing COVID-19 Vaccine Schedule Combinations-Com-COV
5704,Disposable face masks and reusable face coverings as non-pharmaceutical interventions (NPIs) to prevent transmission of SARS-CoV-2 variants that cause coronavirus disease (COVID-19): Role of new sustainable NPI design innovations and predictive mathematical modelling
5705,Strengthening the Immune System and Reducing Inflammation and Oxidative Stress through Diet and Nutrition: Considerations during the COVID-19 Crisis
5706,Physical activity: Benefits and challenges during the COVID-19 pandemic. Scand
5707,Sleeping when the world locks down: Correlates of sleep health during the COVID-19 pandemic across 59 countries
5708,COVID-19: Imbalanced Immune Responses and Potential Immunotherapies
5709,Therapeutic potential of medicinal plants against COVID-19: The role of antiviral medicinal metabolites
5710,The Mucosal and Serological Immune Responses to the Novel Coronavirus (SARS-CoV-2) Vaccines Citation
5711,International Nonproprietary Names Programme. Messenger RNA Encoding the Full-Length SARS-CoV-2 Spike Glycoprotein. World Health Organization (2020)
5712,Interim Report: Safety and Immunogenicity of an Inactivated Vaccine Against SARS-CoV-2 in Healthy Chilean Adults in a Phase 3 Clinical Trial. medRxiv
5713,Comparative Immunogenicity of mRNA and Inactivated Vaccines Against COVID-19
5714,Serological Response to mRNA and Inactivated COVID-19 Vaccine in Healthcare Workers in Hong Kong: Preliminary Results
5715,BNT162b2 Vaccine Induces Neutralizing Antibodies and Poly-Specific T Cells in Humans
5716,mRNA Vaccine-Elicited Antibodies to SARS-CoV-2 and Circulating Variants
5717,Comprehensive Assessment of Humoral Response After Pfizer BNT162b2 mRNA Covid-19 Vaccination: A Three-Case Series
5718,Antibody Responses to SARS-CoV-2 mRNA Vaccines Are Detectable in Saliva
5719,SARS-CoV-2 Detection by Nasal Strips: A Superior Tool for Surveillance of Paediatric Population
5720,Molecular Diagnosis of a Novel Coronavirus (2019-Ncov) Causing an Outbreak of Pneumonia
5721,Inhalable Nanovaccine With Biomimetic Coronavirus Structure to Trigger Mucosal Immunity of Respiratory Tract Against COVID-19
5722,Bronchus-Associated Lymphoid Tissue (BALT) Is Not Present in the Normal Adult Lung But in Different Diseases
5723,"Lymphocyte Homing to Bronchus-Associated Lymphoid Tissue (BALT) Is Mediated by L-Selectin/PNAd, Alpha4beta1 Integrin/VCAM-1, and LFA-1 Adhesion Pathways"
5724,Regional Induction of Adhesion Molecules and Chemokine Receptors Explains Disparate Homing of Human B Cells to Systemic and Mucosal Effector Sites: Dispersion From Tonsils
5725,Mucosal Immunity in COVID-19: A Neglected But Critical Aspect of SARS-CoV-2 Infection
5726,Preclinical and Clinical Demonstration of Immunogenicity by mRNA Vaccines Against H10N8 and H7N9 Influenza Viruses
5727,Systemic and Mucosal Antibody Responses Specific to SARS
5728,During Mild Versus Severe COVID-19
5729,Surrogate Virus Neutralization Test Based on Antibody-Mediated Blockage of ACE2-Spike Protein-Protein Interaction
5730,Title: Immunogenicity and reactogenicity after booster dose with AZD1222 via intradermal 1 route among adult who had received CoronaVac 2 3 Authors: 4
5731,Effectiveness 476 of an Inactivated SARS-CoV-2 Vaccine in Chile
5732,Effectiveness of CoronaVac among healthcare workers in the setting of high SARS-CoV-2
5733,Health Am 2021:100025
5734,CoronaVac induces lower neutralising activity against variants of concern 484 than natural infection
5735,"Safety and 486 immunogenicity of heterologous versus homologous prime-boost schedules with an adenoviral 487 vectored and mRNA COVID-19 vaccine (Com-COV): a single-blind, randomised, non-488 inferiority trial"
5736,ChAdOx1 nCoV-19/BNT162b2 Prime-Boost Vaccination Induces Strong Humoral Responses 491 among Health Care Workers. Vaccines (Basel) 2021
5737,Intradermal Vaccination: 493 A Potential Tool in the Battle Against the COVID-19 Pandemic?
5738,Vaccination into the Dermal Compartment: Techniques
5739,Vaccines (Basel) 2020
5740,Immunogenicity and Safety of Reduced-Dose Intradermal vs Intramuscular Influenza Vaccines: 499 A Systematic Review and Meta-analysis
5741,World Health O. Polio vaccines: WHO position paper
5742,505 12. World Health O. Rabies vaccines: WHO position paper
5743,"Tolerability, safety and immunogenicity of intradermal delivery of a fractional dose mRNA-1273"
5744,SARS-CoV-2 vaccine in healthy adults as a dose sparing strategy. medRxiv 510 2021:2021.07.27.21261116
5745,"preprint (which was not certified by peer review) is the author/funder, who has granted medRxiv a license to display the preprint in perpetuity. The copyright holder for this this version posted December 14"
5746,Vaccine Following Two CoronaVac Shots: A Case Report
5747,Correlates of protection 523 against symptomatic and asymptomatic SARS-CoV-2 infection
5748,A SARS-CoV-2 surrogate virus 526 neutralization test based on antibody-mediated blockage of ACE2-spike protein-protein 527 interaction
5749,Toxicity Grading Scale for Healthy Adult and Adolescent Volunteers Enrolled in Preventive 530
5750,Vaccine Clinical Trials
5751,Correlates of protection 533 against symptomatic and asymptomatic SARS-CoV-2 infection
5752,Fractional dose of intradermal compared to intramuscular and subcutaneous vaccination -A 537 systematic review and meta-analysis
5753,SARS-CoV-2 vaccine in healthy adults as a dose sparing strategy
5754,COVID-19 pandemic
5755,Vaccine Inoculation Route Modulates Early Immunity and Consequently Antigen-Specific
5756,Multiplex 549 analysis of antigen-specific memory B cells in humans using reversed B-cell FluoroSpot
5757,Evidence of 552 SARS-CoV-2-Specific Memory B Cells Six Months After Vaccination With the BNT162b2
5758,SARS-CoV-2-specific B and T cell responses in convalescent COVID-19 patients 6-8 months 556 after the infection
5759,"Immunogenicity and safety of two-visit, intradermal pre-exposure rabies 559 prophylaxis simultaneously administrated with chimeric live-attenuated Japanese encephalitis 560 vaccine in children living in rabies and Japanese encephalitis endemic country"
5760,Comparison of intradermal and 565 intramuscular administration of hepatitis B vaccine in neonates
5761,Sanctioned countries in the global COVID-19 568 vaccination campaign: the forgotten 70
5762,Inequalities in 571 coverage of COVID-19 vaccination: A population register based cross-sectional study in Wales
5763,Low COVID-19 vaccination coverage and high COVID-19 mortality rates in 574 Brazilian elderly
5764,Our World in Data
5765,"A focused 581 review on technologies, mechanisms, safety, and efficacy of available COVID-19 vaccines"
5766,A comparison study of SARS-CoV-2 IgG 589 antibody between male and female COVID-19 patients: A possible reason underlying different 590 outcome between sex
5767,A simple 592 protein-based surrogate neutralization assay for SARS-CoV-2
5768,Validation and 595 clinical evaluation of a SARS-CoV-2 surrogate virus neutralisation test (sVNT)
5769,Evaluation of a commercially-available surrogate virus neutralization test for severe acute 599 respiratory syndrome coronavirus-2 (SARS-CoV-2)
5770,"COVID-19 Vaccines Programs: adverse events following immunization (AEFI) among medical Clerkship Student in Jember, Indonesia"
5771,Statement on the second meeting of the International Health Regulations (2005) Emergency Committee regarding the outbreak of novel coronavirus (2019-nCoV)
5772,"Understanding the epidemiology, diagnosis and management of"
5773,Cancer treatment during COVID-19 pandemic
5774,"COVID-19 in patients with sickle cell disease: A single center experience from Ohio, United States"
5775,The severity of COVID-19 among pregnant women and the risk of adverse maternal outcomes
5776,COVID-19 Vaccines: Special Considerations for the Obese Population
5777,Risk for SARS-CoV-2 infection in healthcare workers
5778,Hospital-Wide SARS-CoV-2 Antibody Screening in 3056 Staff in a Tertiary Center in Belgium
5779,Seroprevalence of antibodies against SARS-CoV-2 among health care workers in a large Spanish reference hospital
5780,SARS-CoV-2-specific antibody detection in healthcare workers in Germany with direct contact to COVID-19 patients
5781,Airborne or droplet precautions for health workers treating COVID-19?
5782,Peraturan Presiden Republik Indonesia Nomor 14 Tahun 2021
5783,Interim national immunization technical advisory group for covid-19 vaccines resolution no
5784,Sinovac reports positive data from Phase I/II trials of CoronaVac
5785,Sinovac Biotech Limited; 2020. Sinovac COVID-19 Vaccine Collaboration with Butantan Receives Approval from Brazilian Regulator for Phase III Trial
5786,Current state of the first covid-19 vaccines
5787,Glossopharyngeal nerve and vagus nerve palsies associated with influenza vaccination
5788,Insight into the Advances in Clinical Trials of SARS-CoV-2 Vaccines
5789,Cultivation of a novel type of common-cold virus in organ cultures
5790,Human Coronavirus Types
5791,"FDA, Coronavirus Treatment Acceleration Program (CTAP)"
5792,Clinical efficacy of antivirals against novel coronavirus (COVID-19): a review
5793,Potential immuno-nanomedicine strategies to fight COVID-19 like pulmonary infections
5794,A summary of the SARS-CoV-2 vaccines and technologies available or under development
5795,Spontaneous abortion following COVID-19 vaccination during pregnancy
5796,Safety of COVID-19 vaccines administered in the EU: should we be concerned?
5797,e epidemiology and pathogenesis of coronavirus disease (COVID-19) outbreak
5798,Incubation period and other epidemiological characteristics of 2019 novel coronavirus infections with right truncation: a statistical analysis of publicly available case data
5799,"COVID-19: progress in diagnostics, therapy and vaccination"
5800,Recent advances in mRNA vaccine technology
5801,Age-dependent immune response to the Biontech/Pfizer BNT162b2 COVID-19 vaccination
5802,B and T cell immune responses elicited by the BNT162b2 (Pfizer BioNTech) COVID-19 vaccine in nursing home residents
5803,Interim report: safety and immunogenicity of an inactivated vaccine against SARS-CoV-2 in healthy chilean adults in a phase 3 clinical trial
5804,Effectiveness of CoronaVac in the setting of high SARS
5805,1 variant transmission in Brazil: a test-negative case-control study
5806,"Immunogenicity and safety of a SARS-CoV-2 inactivated vaccine in healthy adults aged 18-59 years: report of the randomized, double-blind, and placebo-controlled phase 2 clinical trial"
5807,rombosis and thrombocytopenia after ChAdOx1 nCoV-19 vaccination
5808,1 skewed immune response of whole virion inactivated SARS cov 2 vaccine and its safety evaluation
5809,A Tandem-repeat dimeric RBD protein-based COVID-19 vaccine ZF2001 protects mice and nonhuman primates
5810,Immunogenicity and protectivity of the peptide candidate vaccine against SARS-CoV-2
5811,"A single blind, placebo-controlled randomized study of the safety, reactogenicity and immunogenicity of the ""Epi-VacCorona"" vaccine for the prevention of COVID-19, in volunteers aged 18-60 years (phase I-II)"
5812,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, nonrandomised, first-in-human trial"
5813,Ad26 vectorbased COVID-19 vaccine encoding a prefusion-stabilized SARS-CoV-2 spike immunogen induces potent humoral and cellular immune responses
